t,I1_clean,I2_clean,I1_noisy,I2_noisy,A_true,phi_true
-0.9394235466536395,2.4907011398817127e-11,3.3627451278595912e-12,0.0,0.015240368023041108,4.990692476883056e-06,16.560461324331342
-0.9384465070835368,2.6278785578952408e-11,3.75258400804022e-12,0.0,0.0,5.1262837981282715e-06,16.52375333245314
-0.9374694675134343,2.7724477603151825e-11,4.050696797263593e-12,0.0025949317075254583,0.026787559506108304,5.265403840461985e-06,16.48714304945057
-0.9364924279433318,2.9247978902104854e-11,4.3878557111844595e-12,0.0,0.0,5.4081400594016474e-06,16.450645994537425
-0.9355153883732291,3.0853380734805846e-11,4.880192436660282e-12,0.0030619656247398773,0.0,5.554581958600111e-06,16.414276472132507
-0.9345383488031265,3.2544984178648516e-11,5.251466358716506e-12,0.009875020116473726,0.0,5.7048211346762235e-06,16.37804748630978
-0.9335613092330239,3.432731060466884e-11,5.693338650667148e-12,0.0,0.0,5.858951322947548e-06,16.341970661177257
-0.9325842696629214,3.620511266076129e-11,6.295500965387949e-12,0.0033074696737558527,0.001743157970638108,6.017068444081494e-06,16.30605616759586
-0.9316072300928188,3.818338578672826e-11,6.746642942103171e-12,0.01592245238104867,0.0025406185195733576,6.179270651681173e-06,16.27031265662091
-0.9306301905227161,4.02673802861063e-11,7.303858860909462e-12,0.0,0.02485329101972753,6.3456583808227725e-06,16.234747200018695
-0.9296531509526136,4.2462613980845015e-11,8.017250706008651e-12,0.0,0.01298787580333924,6.5163343975616395e-06,16.199365238178395
-0.928676111382511,4.477488547608669e-11,8.549874884994297e-12,0.009780423959581317,0.015893830998634548,6.691403849424027e-06,16.164170535706138
-0.9276990718124084,4.721028806352908e-11,9.228695194104587e-12,0.003295227310876067,0.005461067953306389,6.870974316902158e-06,16.129165144953046
-0.9267220322423058,4.97752242931353e-11,1.0044745547723114e-11,0.011647973610628628,0.0,7.055155865970311e-06,16.09434937769267
-0.9257449926722032,5.247642124429247e-11,1.0659378768070887e-11,0.0,0.0,7.244061101639913e-06,16.05972178512609
-0.9247679531021007,5.532094652892217e-11,1.1457005731733174e-11,0.0,0.0,7.437805222572191e-06,16.02527914635472
-0.923790913531998,5.83162250604925e-11,1.2362043274033689e-11,0.0,0.0,7.636506076766554e-06,15.991016465421703
-0.9228138739618954,6.147005662440773e-11,1.3056046896198081e-11,0.0,0.0,7.840284218343601e-06,15.956926976983581
-0.9218368343917929,6.479063428684259e-11,1.3964588900491399e-11,0.010080502392479174,0.009938505134934538,8.049262965442402e-06,15.92300216063369
-0.9208597948216903,6.828656368072087e-11,1.4939565632112874e-11,0.0025175499271674513,0.0,8.263568459250572e-06,15.889231763858884
-0.9198827552515877,7.196688320928485e-11,1.5713458592567207e-11,0.0,0.0,8.4833297241876e-06,15.855603833571038
-0.918905715681485,7.584108520947747e-11,1.6718110170342786e-11,0.0,0.0028742105119403854,8.708678729260685e-06,15.822104756114772
-0.9179286761113825,7.99191381192528e-11,1.774823356836877e-11,0.011490731032794176,0.0,8.939750450613976e-06,15.788719305613384
-0.91695163654128,8.421150969486713e-11,1.8604656705015205e-11,0.008838078633462353,0.00438094058520572,9.176682935291331e-06,15.755430700475893
-0.9159745969711773,8.872919132624578e-11,1.9692241512524277e-11,0.0,0.0,9.419617366233396e-06,15.72222066784981
-0.9149975574010747,9.348372350064637e-11,2.076965223130497e-11,0.0,0.0,9.668698128530352e-06,15.689069515766898
-0.9140205178309722,9.848722246704563e-11,2.172130426018686e-11,0.005793199169986527,0.0,9.924072876951561e-06,15.65595621269269
-0.9130434782608696,1.0375240815598761e-10,2.2882272946349857e-11,0.0060900374062798695,0.0,1.01858926047739e-05,15.622858474155645
-0.912066438690767,1.0929263341203221e-10,2.401756984472089e-11,0.011392609553721171,0.0,1.0454311713930868e-05,15.589752856097952
-0.9110893991206643,1.1512191459843912e-10,2.5086801607548494e-11,0.003334740888851118,0.0,1.0729488086504368e-05,15.556614854557955
-0.9101123595505618,1.2125496363635405e-10,2.6326760734262734e-11,0.0,0.0,1.1011583157582475e-05,15.523419011263632
-0.9091353199804593,1.277072215434558e-10,2.755079579990856e-11,0.0,0.0024401360094686406,1.1300761989505653e-05,15.49013902468808
-0.9081582804103566,1.344948935398699e-10,2.8777312083911637e-11,0.013726416704683594,0.0019402342316578477,1.1597193347524646e-05,15.456747866091249
-0.907181240840254,1.4163498579210604e-10,3.0119090589140444e-11,0.0,0.0,1.1901049776893887e-05,15.42321790004774
-0.9062042012701514,1.491453438688425e-10,3.149059180425137e-11,0.0,0.0,1.2212507681424094e-05,15.389521008938104
-0.9052271617000489,1.5704469298559338e-10,3.292889104681035e-11,0.00042905652751291495,0.0051841917907157215,1.2531747403518528e-05,15.355628720861164
-0.9042501221299463,1.6535268011860984e-10,3.4419884075327073e-11,0.0,0.013514736169737022,1.2858953305716988e-05,15.321512340407411
-0.9032730825598436,1.7408991807186282e-10,3.6020771277600076e-11,0.0043271320208380145,0.01018390637209246,1.3194313853772874e-05,15.287143081718275
-0.9022960429897411,1.8327803158455062e-10,3.77420455856467e-11,0.0,0.0027244188606430444,1.3538021701288214e-05,15.252492203243845
-0.9013190034196386,1.929397055703576e-10,3.9448995909582495e-11,0.011213220436584296,0.0,1.3890273775932483e-05,15.217531143601581
-0.9003419638495359,2.030987355835866e-10,4.1381778892882614e-11,0.0,0.0,1.4251271367270593e-05,15.182231657931526
-0.8993649242794333,2.1378008061139704e-10,4.3463580039994463e-11,0.00870010797461773,0.011890659915622263,1.4621220216226723e-05,15.146565954139097
-0.8983878847093307,2.2500991829560736e-10,4.546850519718239e-11,0.01584699918161221,0.0,1.5000330606210232e-05,15.110506828414714
-0.8974108451392282,2.3681570269196174e-10,4.784083318507553e-11,0.004978723242758761,0.013343151049224365,1.538881745593084e-05,15.074027799420792
-0.8964338055691256,2.492262246793421e-10,5.0357081005050477e-11,0.0,0.016563701579042397,1.578690041392996e-05,15.037103240540294
-0.8954567659990229,2.622716751362095e-10,5.2741648587751076e-11,0.0,0.0,1.619480395485569e-05,14.999708509587705
-0.8944797264289204,2.7598371100656563e-10,5.5649244018360643e-11,0.022796917093627123,0.005728725251746299,1.6612757477510037e-05,14.961820075392495
-0.8935026868588178,2.903955243828719e-10,5.864987048688574e-11,0.0,0.0,1.7040995404696047e-05,14.923415640677131
-0.8925256472887152,3.05541914738789e-10,6.14789270505755e-11,0.0,0.02636352810946379,1.7479757284893546e-05,14.88447426066638
-0.8915486077186126,3.214593644502134e-10,6.497795591701317e-11,0.001875582975610661,0.010895994743048395,1.792928789579255e-05,14.844976456881623
-0.89057156814851,3.381861177489308e-10,6.846825021258075e-11,0.0,0.0,1.838983734971386e-05,14.804904325593714
-0.8895945285784075,3.557622632592902e-10,7.176670908436129e-11,0.011079270505403936,0.005295689192789334,1.886166120094649e-05,14.764241640429805
-0.8886174890083048,3.742298202746019e-10,7.584339605462287e-11,0.00044112331190533107,0.0,1.9345020555031776e-05,14.722973948654195
-0.8876404494382022,3.936328289365675e-10,7.976256760215324e-11,0.00017876790435394444,0.0,1.9840182180024646e-05,14.681088660669454
-0.8866634098680997,4.140174444878859e-10,8.349102708214362e-11,0.0,0.002665204276508234,2.034741861976319e-05,14.638575132313113
-0.8856863702979971,4.35432035775287e-10,8.803234188247431e-11,0.006105168595919617,0.0019420762903406615,2.08670083091776e-05,14.595424739555437
-0.8847093307278945,4.5792728818763e-10,9.223767261329223e-11,0.0,0.004001504093304185,2.1399235691669692e-05,14.551630945236704
-0.8837322911577918,4.8155631122141e-10,9.627187697284611e-11,0.008657673387564358,0.0,2.1944391338595154e-05,14.507189357516019
-0.8827552515876893,5.063747508740139e-10,1.0104457948271974e-10,0.019813728925525898,0.0,2.250277207088082e-05,14.462097779739747
-0.8817782120175868,5.324409070734075e-10,1.0531153469368867e-10,0.0,0.0,2.3074681082810385e-05,14.416356251474452
-0.8808011724474841,5.598158563614694e-10,1.0942660196897216e-10,0.0,0.0,2.3660428068009876e-05,14.369967080487546
-0.8798241328773815,5.885635800573164e-10,1.1408369681035627e-10,0.00802045288269309,0.0,2.42603293476679e-05,14.3229348654981
-0.878847093307279,6.187510981362048e-10,1.1811723523361694e-10,0.03312692014491808,0.027788931803787234,2.4874708001023947e-05,14.275266509560284
-0.8778700537371764,6.504486090693388e-10,1.2199527004157895e-10,0.0,0.015119482737730384,2.5503893998159155e-05,14.226971223982924
-0.8768930141670738,6.837296358799553e-10,1.2610609367557113e-10,0.0,0.0,2.61482243351237e-05,14.178060522729737
-0.8759159745969711,7.186711786815723e-10,1.295765625942266e-10,0.007657578802923567,0.0,2.6808043171435924e-05,14.128548207286604
-0.8749389350268686,7.55353873975194e-10,1.3282871628529483e-10,0.0,0.0,2.7483701969989305e-05,14.078450342023782
-0.8739618954567661,7.938621609934869e-10,1.3594893821332057e-10,0.0,0.0046961513109086,2.817555963940179e-05,14.027785220122881
-0.8729848558866634,8.342844553918375e-10,1.3852754460642768e-10,0.0,0.013903317596739666,2.888398267884534e-05,13.976573320179618
-0.8720078163165608,8.767133305981739e-10,1.4075277608410178e-10,0.006916914966927585,0.0,2.9609345325389653e-05,13.924837253634628
-0.8710307767464582,9.212457071464354e-10,1.424978239006725e-10,0.0,0.0017565210739606141,3.035202970390012e-05,13.872601703224673
-0.8700537371763557,9.679830503314541e-10,1.4390750488731176e-10,0.003612941182892214,0.0033128994812242963,3.1112425979525514e-05,13.819893352686492
-0.8690766976062531,1.0170315765367879e-09,1.4475478627492576e-10,0.0,0.013862289218306758,3.1890932512812914e-05,13.766740807983952
-0.8680996580361504,1.0685024686012939e-09,1.448819125282424e-10,0.0,0.0,3.2687956017488976e-05,13.7131745103667
-0.8671226184660479,1.1225121006049264e-09,1.4492698813652428e-10,0.0,0.0020276398471534693,3.3503911720945764e-05,13.659226641604606
-0.8661455788959453,1.1791822724695885e-09,1.4417704415595708e-10,0.0,0.0052725784721462145,3.433922352747057e-05,13.604931021776977
-0.8651685393258427,1.2386404547866032e-09,1.4262250606462571e-10,8.470691690972298e-05,0.012352781428648731,3.519432418425737e-05,13.550323000028609
-0.8641914997557401,1.3010200442991586e-09,1.4122970991252e-10,0.0,0.00515045450281666,3.60696554502418e-05,13.495439338735817
-0.8632144601856375,1.3664606304849423e-09,1.388433919091421e-10,0.0,0.0,3.696566826779873e-05,13.440318091555119
-0.862237420615535,1.4351082737020757e-09,1.357457194203765e-10,0.01894293412064203,0.0,3.788282293734293e-05,13.384998475854225
-0.8612603810454323,1.5071157953798929e-09,1.329819816824484e-10,0.0,0.0,3.882158929487422e-05,13.329520740050365
-0.8602833414753297,1.5826430807551988e-09,1.2914681034139266e-10,0.0,0.0025119544339917165,3.978244689250774e-05,13.273926026403526
-0.8593063019052272,1.661857394674644e-09,1.2482729801393905e-10,0.006650827968288894,0.0025010012795533693,4.076588518203234e-05,13.218256229832615
-0.8583292623351246,1.7449337110042739e-09,1.2094736522289568e-10,0.0,0.0066546645149269485,4.17724037015381e-05,13.162553853340457
-0.857352222765022,1.832055056208844e-09,1.1608298401302757e-10,0.0,0.0,4.280251226515616e-05,13.106861860648948
-0.8563751831949193,1.9234128676855514e-09,1.1105790422881338e-10,0.005527644302320933,0.0,4.3856731155953146e-05,13.05122352665815
-0.8553981436248168,2.0192073674600387e-09,1.0654463112796437e-10,0.0036718788197967894,0.019835324865149988,4.493559132202489e-05,12.995682286353254
-0.8544211040547143,2.119647951876163e-09,1.0133517038011225e-10,0.0,0.0023686711490308937,4.60396345758322e-05,12.940281582790497
-0.8534440644846116,2.2249535979358855e-09,9.633867563637719e-11,0.010834845353216306,0.02270095556009229,4.7169413796822676e-05,12.885064714797627
-0.852467024914509,2.335353286971323e-09,9.199243903969061e-11,0.0,0.005713506676220968,4.832549313738374e-05,12.830074685026139
-0.8514899853444065,2.4510864463576394e-09,8.741648857128235e-11,0.0,0.0,4.9508448232171846e-05,12.775354048991233
-0.8505129457743039,2.572403410003046e-09,8.350027244515548e-11,0.0,0.010471761070366436,5.0718866410863773e-05,12.720944765731758
-0.8495359062042013,2.699565898380589e-09,8.051967119031779e-11,0.0,0.016058753615231992,5.1957346914373805e-05,12.666888050715386
-0.8485588666340986,2.8328475188964496e-09,7.794558530920508e-11,0.02115761922241516,0.0,5.32245011145849e-05,12.613224231605013
-0.8475818270639961,2.9725342874199978e-09,7.658960029580297e-11,0.0,0.0,5.452095273764021e-05,12.559992607489926
-0.8466047874938936,3.118925171832775e-09,7.668579088226039e-11,0.002081256604775409,0.008649247062423255,5.5847338090841675e-05,12.507231312170624
-0.8456277479237909,3.2723326584864273e-09,7.797452688366346e-11,0.0,0.0,5.720430629320163e-05,12.454977182068651
-0.8446507083536883,3.4330833424943663e-09,8.123486055206475e-11,0.0,0.003609171957099105,5.859251950969822e-05,12.40326562931276
-0.8436736687835857,3.6015185428167732e-09,8.671193257841996e-11,0.011695866810428057,0.0,6.0012653189279785e-05,12.352130520530409
-0.8426966292134832,3.777994943135845e-09,9.436814424553647e-11,0.0,0.005943388040841277,6.146539630666872e-05,12.30160406184881
-0.8417195896433806,3.962885259556049e-09,1.0497756735428286e-10,0.0,0.0,6.295145160801337e-05,12.2517166905829
-0.8407425500732779,4.156578936203388e-09,1.1883420551708446e-10,0.0030100339709144227,0.0,6.447153586043525e-05,12.202496974058398
-0.8397655105031754,4.359482869839223e-09,1.3613364518678108e-10,0.009103144436579927,0.011518195516277715,6.602638010552465e-05,12.153971515987307
-0.8387884709330728,4.57202216464598e-09,1.5759653184448422e-10,0.008628659463292344,0.0,6.761672991683329e-05,12.106164870780171
-0.8378114313629702,4.7946409183858665e-09,1.8361401538566264e-10,0.02564545345805628,0.0,6.92433456614126e-05,12.059099466145161
-0.8368343917928676,5.027803041179616e-09,2.147359151742838e-10,0.002719530897902241,0.0,7.090700276545058e-05,12.012795534287731
-0.835857352222765,5.27199310819912e-09,2.513840294807826e-10,0.0,0.021409326630769516,7.260849198405872e-05,11.967271051987366
-0.8348803126526625,5.527717247616343e-09,2.9425288521127643e-10,0.0,0.021006173504010434,7.434861967525923e-05,11.922541689789295
-0.8339032730825598,5.795504065201499e-09,3.4434663989235974e-10,0.0,0.0,7.612820807822484e-05,11.878620770509453
-0.8329262335124572,6.075905607015489e-09,4.014065081819563e-10,0.0014137733510592883,0.01299546229344343,7.794809559582254e-05,11.83551923721039
-0.8319491939423547,6.369498361696368e-09,4.668192630644405e-10,0.0,0.007526875364299078,7.980913708151698e-05,11.793245630764822
-0.8309721543722521,6.676884303894514e-09,5.419820027074601e-10,0.002261853923303743,0.003393197141316524,8.171220413068365e-05,11.751806077081756
-0.8299951148021495,6.998691980469517e-09,6.255951965465864e-10,0.0,0.0046076386358839296,8.365818537638452e-05,11.711204284028362
-0.8290180752320468,7.3355776411223905e-09,7.20212727339799e-10,0.01078656694417213,0.0,8.56479867896636e-05,11.671441548038567
-0.8280410356619443,7.688226415197311e-09,8.272728377316764e-10,0.0,0.010401907451324533,8.768253198441131e-05,11.632516770357489
-0.8270639960918418,8.057353536453266e-09,9.443670573598538e-10,0.0,0.013781354002831493,8.97627625268589e-05,11.594426482829066
-0.8260869565217391,8.443705617669661e-09,1.0754736590521174e-09,0.00829183679521096,0.0351033458587428,9.18896382497486e-05,11.557164883093131
-0.8251099169516365,8.848061977021545e-09,1.221470380731717e-09,0.01712744322601048,0.011899076518623519,9.406413757124201e-05,11.520723879017398
-0.824132877381534,9.271236018229297e-09,1.3793014908475102e-09,0.006410197204736849,0.0,9.628725781861948e-05,11.485093142150124
-0.8231558378114314,9.714076666561738e-09,1.5539584745026155e-09,0.002095349483281864,0.0,9.856001555682576e-05,11.450260169940448
-0.8221787982413288,1.0177469862847247e-08,1.7452574102963282e-09,0.0,0.004291912818732845,0.000100883446921917,11.416210356435704
-0.8212017586712261,1.0662340117726984e-08,1.9503979283688605e-09,0.037335173609477273,0.0008460090070156233,0.00010325860795946742,11.382927071128757
-0.8202247191011236,1.1169652128464681e-08,2.174090023891614e-09,0.011444840829486517,0.0,0.00010568657496799053,11.350391745593514
-0.8192476795310211,1.170041246071231e-08,2.4150864143188644e-09,0.0,0.0,0.00010816844484743372,11.31858396751373
-0.8182706399609184,1.225567129771697e-08,2.671864109489299e-09,0.0,0.0,0.00011070533545279997,11.28748158167879
-0.8172936003908158,1.2836524259545e-08,2.9467636388590366e-09,0.001130888082139867,0.0,0.00011329838595295612,11.257060797490704
-0.8163165608207132,1.3444114294992596e-08,3.238411253027135e-09,0.0,0.0,0.00011594875719468748,11.22729630249919
-0.8153395212506107,1.407963364894643e-08,3.546940315956847e-09,0.0021924905159945193,0.011905819958532892,0.00011865763207205186,11.198161381456615
-0.8143624816805081,1.4744325908059179e-08,3.87037649651684e-09,0.0,0.01897598755537188,0.00012142621590109437,11.169628040361532
-0.8133854421104054,1.5439488127706115e-08,4.208770992960256e-09,0.01594357771546467,0.008823425748317824,0.00012425573679998085,11.141667134939217
-0.8124084025403029,1.61664730432953e-08,4.563333752997551e-09,0.012509630924196548,0.0,0.00012714744607460781,11.11424850298943
-0.8114313629702004,1.6926691369114056e-08,4.926978294264844e-09,0.0,0.0,0.00013010261860974993,11.087341100016335
-0.8104543234000977,1.7721614188005697e-08,5.302697794927276e-09,0.0005422208676606423,0.0,0.00013312255326579977,11.060913137542586
-0.8094772838299951,1.8552775435290015e-08,5.691207784479341e-09,0.0,0.0,0.00013620857328116323,11.034932223499526
-0.8085002442598925,1.9421774480459922e-08,6.081765190688582e-09,0.01442716343081027,0.0,0.00013936202668036912,11.009365504077914
-0.80752320468979,2.03302788103115e-08,6.480399304804985e-09,0.002185676899640815,0.0,0.00014258428668794995,10.984179806419132
-0.8065461651196874,2.1280026817295544e-08,6.885990006757299e-09,0.00713020647501867,0.0,0.00014587675214815945,10.959341781524719
-0.8055691255495847,2.2272830697007324e-08,7.287416062809269e-09,0.0,0.012285559287040327,0.00014924084795057724,10.934818046763226
-0.8045920859794822,2.3310579458875517e-08,7.692031043315584e-09,0.023772664813395024,0.011014781960828538,0.00015267802546167382,10.91057532735675
-0.8036150464093796,2.4395242054245385e-08,8.096720636358343e-09,0.026264346089735515,0.012356813047207447,0.00015618976296238296,10.88658059623622
-0.802638006839277,2.5528870626204544e-08,8.49401524718775e-09,0.0,0.0,0.00015977756609175317,10.862801211663477
-0.8016609672691744,2.671360388564545e-08,8.889232142930696e-09,0.004847244865428305,0.00586218034543042,0.00016344296829672863,10.839205052029994
-0.8006839276990718,2.79516706182189e-08,9.27926917085476e-09,0.0,0.0,0.00016718753128812838,10.815760647256615
-0.7997068881289693,2.9245393326993143e-08,9.662756658421724e-09,0.0,0.0,0.00017101284550288362,10.792437306235538
-0.7987298485588666,3.059719201579492e-08,1.004000391522432e-08,0.0,0.0,0.00017492053057258577,10.769205239775339
-0.797752808988764,3.2009588118388506e-08,1.0410975206552455e-08,0.024276036655177653,0.007556375904826147,0.00017891223579841742,10.746035678531532
-0.7967757694186615,3.34852085788187e-08,1.0780416917056516e-08,0.0,0.0,0.00018298964063251965,10.722900985429348
-0.7957987298485589,3.502679008843046e-08,1.1142437651648486e-08,0.0,0.0,0.0001871544551658615,10.699774762111613
-0.7948216902784563,3.663718348526433e-08,1.1502868900830423e-08,0.0065201508276713695,0.0011698444700096028,0.00019140842062266835,10.676631948972945
-0.7938446507083536,3.8319358321721386e-08,1.1869884692580303e-08,0.0,0.005458796826785414,0.00019575330986147178,10.6534489183717
-0.7928676111382511,4.00764076065942e-08,1.2233376534799886e-08,0.0,0.002084551028766254,0.0002001909278828444,10.630203560643007
